,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
1379,Kevin Ogletree,NYG,27,,7,0,,,,,,,,,,,,1,1,0,0,0,
1380,Kenny Okoro,WAS,25,,2,0,,,,,,,,,,,,1,1,0,,,
1381,Russell Okung,SEA,27,LT,14,14,,,,,,,,,,,,1,1,0,0,0,
1382,Michael Ola,CHI,26,lg/lt/rg/rt,13,12,,,,,,,,,,,,1,1,0,0,0,
1383,Branden Oliver,SDG,23,rb,14,7,,,,,,,,,,,,1,1,0,0,0,
1384,Greg Olsen*,CAR,29,TE,16,16,,,,,,0,1,2,-4,0,,1,1,0,0,0,
1385,Brandon Pettigrew,DET,29,TE,14,9,,,,,,,,,,,,1,1,0,0,0,
1386,Bernard Pierce,BAL,23,rb,13,2,,,,,,0,1,0,0,0,,1,1,0,0,0,
1387,Tyler Polumbus,WAS,29,rt,11,7,,,,,,,,,,,,1,1,0,0,0,
1388,Christian Ponder,MIN,26,qb,2,1,,,,,,,,,,,,1,1,0,0,0,
1389,Maurkice Pouncey*+,PIT,25,C,16,16,,,,,,,,,,,,1,1,0,0,0,
1390,Ronald Powell,NOR,23,,14,0,,,,,,,,,,,,2,1,1,0,0,
1391,Shaun Prater,MIN,25,,10,0,,,,,,,,,,,,1,1,0,0,0,
1392,Jay Prosch,HOU,22,fb,16,5,,,,,,,,,,,,3,1,2,0,0,
1393,Justin Pugh,NYG,24,RT,14,14,,,,,,0,0,2,-2,0,,1,1,0,0,0,
1394,,,,,,,,,,,,,,,,,,,,,,,
1395,Mike Purcell,SFO,23,,2,0,,,,,,,,,,,,1,1,0,0,0,
1396,Tanner Purdum,NYJ,28,,16,0,,,,,,,,,,,,1,1,0,0,0,
1397,Kelcy Quarles,IND,22,,2,0,0,0,0,0,1,,,,,,1.0,1,1,0,1,1,
1398,Brian Quick,STL,25,wr,7,7,,,,,,,,,,,,1,1,0,0,0,
1399,Dominic Raiola,DET,36,C,15,15,,,,,,0,1,0,0,0,,1,1,0,,,
1400,Kevin Reddick,2TM,25,,5,0,,,,,,0,0,1,0,0,,1,1,0,0,0,
1401,Riley Reiff,DET,26,LT,15,15,,,,,,0,0,1,0,0,,1,1,0,,,
1402,Dallas Reynolds,NYG,30,,15,0,,,,,,,,,,,,1,1,0,0,0,
1403,Garrett Reynolds,DET,27,rt,10,4,,,,,,1,0,0,0,0,,1,1,0,,,
1404,Paul Richardson,SEA,22,wr,15,6,,,,,,0,1,1,0,0,,1,1,0,0,0,
1405,Trent Richardson,IND,24,RB,15,12,,,,,,0,2,1,2,0,,1,1,0,0,0,
1406,Luther Robinson,GNB,23,,5,0,0,0,0,0,1,,,,,,,2,1,1,0,0,
1407,Richard Rodgers,GNB,22,te,16,5,,,,,,0,0,1,0,0,,1,1,0,0,0,
1408,Justin Rogers,WAS,26,,3,0,,,,,,,,,,,,1,1,0,0,0,
1409,Tony Romo*,DAL,34,QB,15,15,,,,,,0,9,4,-23,0,,1,1,0,0,0,
1410,Lowell Rose,MIA,24,,5,0,,,,,,,,,,,,1,1,0,0,0,
1411,Emmanuel Sanders*,DEN,27,WR,16,16,,,,,,0,1,0,0,0,,1,1,0,0,0,
1412,Bishop Sankey,TEN,22,RB,16,9,,,,,,0,2,0,0,0,,1,1,0,0,0,
1413,Cairo Santos,KAN,23,K,16,0,,,,,,,,,,,,1,1,0,0,0,
1414,Samson Satele,MIA,30,C,16,16,,,,,,0,0,1,0,0,,1,1,0,0,0,
1415,Jalen Saunders,4TM,22,,15,0,,,,,,0,2,1,0,0,,1,1,0,0,0,
1416,Trevor Scott,CHI,30,,9,0,,,,,,,,,,,,2,1,1,0,1,
1417,Greg Scruggs,SEA,24,,3,0,,,,,,,,,,,,2,1,1,1,1,
1418,Austin Seferian-Jenkins,TAM,22,TE,9,9,,,,,,0,1,0,0,0,,1,1,0,0,0,
1419,Lawrence Sidbury,TAM,28,,1,0,,,,,,,,,,,,1,1,0,0,0,
1420,Scott Simonson,OAK,22,,4,0,,,,,,,,,,,,1,1,0,0,0,
1421,Charles Sims,TAM,24,,8,0,,,,,,0,2,0,0,0,,1,1,0,0,0,
1422,Matt Slauson,CHI,28,lg,5,5,,,,,,,,,,,,1,1,0,0,0,
1423,Alfonso Smith,SFO,27,,6,0,,,,,,,,,,,,1,1,0,0,0,
1424,Andre Smith,CIN,27,RT/t,9,9,,,,,,,,,,,,1,1,0,0,0,
1425,,,,,,,,,,,,,,,,,,,,,,,
1426,Rodney Smith,2TM,24,,4,0,,,,,,,,,,,,1,1,0,0,0,
1427,Nate Solder,NWE,26,LT,16,16,,,,,,0,0,1,0,0,,1,1,0,0,0,
1428,Matt Spaeth,PIT,31,te/wr,15,8,,,,,,,,,,,,1,1,0,0,0,
1429,Darren Sproles*,PHI,31,,15,0,,,,,,0,4,2,-7,0,,1,1,0,0,0,
1430,Joe Staley*,SFO,30,LT,16,16,,,,,,,,,,,,1,1,0,0,0,
1431,Drew Stanton,ARI,30,QB,9,8,,,,,,0,1,0,0,0,,1,1,0,0,0,
1432,Justin Staples,TEN,25,,6,0,,,,,,,,,,,,3,1,2,0,0,
1433,James Starks,GNB,28,,16,0,,,,,,0,1,0,0,0,,1,1,0,0,0,
1434,Jonathan Stewart,CAR,27,RB,13,8,,,,,,0,3,1,0,0,,1,1,0,0,0,
1435,Kenny Stills,NOR,22,wr,15,7,,,,,,0,1,0,0,0,,1,1,0,0,0,
1436,Rod Streater,OAK,26,wr,3,3,,,,,,,,,,,,1,1,0,0,0,
1437,Tommy Streeter,JAX,25,,2,0,,,,,,,,,,,,1,1,0,0,0,
1438,Ryan Succop,TEN,28,K,16,0,,,,,,,,,,,,1,1,0,0,0,
1439,Will Svitek,TEN,32,lt,5,3,,,,,,,,,,,,1,1,0,0,0,
1440,Travis Swanson,DET,23,c/rg/te,16,5,,,,,,0,0,1,0,0,,1,1,0,0,0,
1441,Tyrod Taylor,BAL,25,,1,0,,,,,,,,,,,,1,1,0,0,0,
1442,Steven Terrell,SEA,24,,4,0,,,,,,,,,,,,2,1,1,0,0,
1443,Joe Thomas*+,CLE,30,LT,16,16,,,,,,,,,,,,1,1,0,0,0,
1444,Pierre Thomas,NOR,30,rb,11,3,,,,,,,,,,,,1,1,0,0,0,
1445,Hugh Thornton,IND,23,RG,10,8,,,,,,0,0,2,0,0,,1,1,0,0,0,
1446,Mike Tolbert,CAR,29,fb,8,6,,,,,,,,,,,,1,1,0,0,0,
1447,Korey Toomer,2TM,26,,8,0,,,,,,,,,,,,3,1,2,0,0,
1448,Will Tukuafu,SEA,30,fb,9,2,,,,,,,,,,,,2,1,1,0,0,
1449,Trai Turner,CAR,21,RG,13,9,,,,,,,,,,,,1,1,0,,,
1450,Mitch Unrein,DEN,27,,8,0,,,,,,,,,,,,1,1,0,0,0,
1451,John Urschel,BAL,23,lg/rg,11,3,,,,,,,,,,,,1,1,0,0,0,
1452,Fernando Velasco,CAR,29,g/lg/rg,13,7,,,,,,,,,,,,1,1,0,0,0,
1453,Michael Vick,NYJ,34,qb,10,3,,,,,,0,5,2,-5,0,,1,1,0,0,0,
1454,Delanie Walker,TEN,30,TE,15,14,,,,,,0,2,3,0,0,,1,1,0,0,0,
1455,Mike Wallace,MIA,28,WR,16,16,,,,,,0,2,0,0,0,,1,1,0,0,0,
1456,,,,,,,,,,,,,,,,,,,,,,,
1457,Larry Warford,DET,23,RG,13,13,,,,,,,,,,,,1,1,0,0,0,
1458,Chance Warmack,TEN,23,RG,16,16,,,,,,,,,,,,1,1,0,0,0,
1459,Greg Warren,PIT,33,,16,0,,,,,,,,,,,,3,1,2,0,0,
1460,Chris Watt,SDG,24,c,12,5,,,,,,,,,,,,1,1,0,0,0,
1461,Brandon Watts,MIN,23,,2,0,,,,,,,,,,,,1,1,0,0,0,
1462,Wes Welker,DEN,33,WR,14,8,,,,,,0,0,3,0,0,,1,1,0,0,0,
1463,Charcandrick West,KAN,23,,6,0,,,,,,,,,,,,1,1,0,0,0,
1464,Terrance West,CLE,23,rb,14,6,,,,,,0,2,0,0,0,,1,1,0,0,0,
1465,Griff Whalen,IND,24,,10,0,,,,,,0,2,1,0,0,,2,1,1,0,0,
1466,Roddy White,ATL,33,WR,14,14,,,,,,0,3,1,0,0,,1,1,0,0,0,
1467,Fozzy Whittaker,CAR,25,rb,10,1,,,,,,,,,,,,1,1,0,0,0,
1468,Andre Williams,NYG,22,rb/wr,16,7,,,,,,0,1,0,0,0,,1,1,0,0,0,
1469,Trent Williams*,WAS,26,LT,15,15,,,,,,,,,,,,1,1,0,0,0,
1470,Russell Wilson,SEA,26,QB,16,16,,,,,,0,13,9,-10,0,,1,1,0,0,0,
1471,Brad Wing,PIT,23,P,16,0,,,,,,0,1,1,-15,0,,1,1,0,0,0,
1472,Danny Woodhead,SDG,29,,3,0,,,,,,,,,,,,1,1,0,0,0,
1473,Jarius Wright,MIN,25,wr,16,7,,,,,,,,,,,,1,1,0,0,0,
1474,Christian Yount,CLE,26,,16,0,,,,,,0,1,0,0,0,,4,1,3,0,0,
1475,Greg Zuerlein,STL,27,K,16,0,,,,,,,,,,,,1,1,0,0,0,
1476,Jeremy Zuttah,BAL,28,C,16,16,,,,,,0,0,2,0,0,,1,1,0,0,0,
1477,Josh Allen,TAM,23,,3,0,,,,,,0,0,1,0,0,,,,,,,
1478,Ryan Allen,NWE,24,P,16,0,,,,,,0,0,1,0,0,,,,,,,
1479,Derek Anderson,CAR,31,qb,6,2,,,,,,0,2,2,-10,0,,,,,,,
1480,Alvin Bailey,SEA,23,lg/lt,14,5,,,,,,0,0,1,0,0,,,,,,,
1481,Alex Bayer,STL,24,,6,0,,,,,,0,0,1,0,0,,,,,,,
1482,Cole Beasley,DAL,25,wr,16,2,,,,,,0,2,1,0,0,,,,,,,
1483,Christo Bilukidi,BAL,25,,4,0,,,,,,,,,,,,3,0,3,0,0,
1484,Russell Bodine,CIN,22,C,16,16,,,,,,,,,,,,1,0,1,0,0,
1485,Kevin Boothe,OAK,31,,9,0,,,,,,0,0,1,0,0,,,,,,,
1486,Dwayne Bowe,KAN,30,WR,15,15,,,,,,0,2,1,0,0,,,,,,,
1487,,,,,,,,,,,,,,,,,,,,,,,
1488,Drew Brees*,NOR,35,QB,16,16,,,,,,0,7,4,-22,0,,,,,,,
1489,Justin Britt,SEA,23,RT,16,16,,,,,,0,0,1,0,0,,,,,,,
1490,Michael Buchanan,NWE,23,,3,0,,,,,,,,,,,,2,0,2,0,0,
1491,Bryan Bulaga,GNB,25,RT,15,15,,,,,,0,0,1,0,0,,,,,,,
1492,Isaiah Burse,DEN,23,,12,0,,,,,,0,3,1,0,0,,,,,,,
1493,Ka'Deem Carey,CHI,22,,14,0,,,,,,0,0,1,0,0,,1,0,1,0,0,
1494,Matt Cassel,MIN,32,qb,3,3,,,,,,0,3,2,-29,0,,,,,,,
1495,Chris Chester,WAS,31,RG,16,16,,,,,,0,0,1,0,0,,,,,,,
1496,Charles Clay,MIA,25,TE,14,14,,,,,,0,0,2,0,0,,,,,,,
1497,Derrick Coleman,SEA,24,fb,5,1,,,,,,,,,,,,1,0,1,0,0,
1498,Britton Colquitt,DEN,29,P,16,0,,,,,,0,1,1,0,0,,1,0,1,0,0,
1499,Jon Condo,OAK,33,,16,0,,,,,,0,0,1,0,0,,3,0,3,0,0,
1500,Dan Connolly,NWE,32,c/LG/rg,13,13,,,,,,0,0,1,0,0,,1,0,1,0,0,
1501,Isaiah Crowell,CLE,21,rb,16,4,,,,,,0,3,2,0,0,,,,,,,
1502,Austin Davis,STL,25,QB,10,8,,,,,,0,5,2,-6,0,,,,,,,
1503,Knile Davis,KAN,23,rb,16,1,,,,,,0,4,1,0,0,,,,,,,
1504,James Develin,NWE,26,fb/rb,16,4,,,,,,0,1,1,0,0,,,,,,,
1505,Mike DeVito,KAN,30,de,1,1,0,0,0,0,1,,,,,,,1,0,1,0,0,
1506,Jim Dray,CLE,28,TE,16,8,,,,,,,,,,,,1,0,1,0,0,
1507,Jahri Evans*,NOR,31,RG,16,16,,,,,,0,0,1,0,0,,,,,,,
1508,Jerome Felton,MIN,28,fb,16,3,,,,,,0,0,1,0,1,,,,,,,
1509,Ryan Fitzpatrick,HOU,32,QB,12,12,,,,,,0,5,4,-2,0,,,,,,,
1510,Antonio Gates,SDG,34,TE,16,14,,,,,,0,1,1,0,0,,,,,,,
1511,Jermaine Gresham,CIN,26,TE,15,15,,,,,,0,3,2,0,0,,,,,,,
1512,Robert Griffin,WAS,24,qb,9,7,,,,,,0,9,3,-7,0,,,,,,,
1513,Josh Harris,PIT,23,,5,0,,,,,,0,0,1,0,0,,,,,,,
1514,Seantrel Henderson,BUF,22,RT,16,16,,,,,,0,0,1,0,0,,,,,,,
1515,Shaun Hill,STL,34,QB,9,8,,,,,,0,7,4,-5,0,,1,0,1,0,0,
1516,Chris Hogan,BUF,27,wr,16,2,,,,,,0,2,0,0,0,,1,0,1,0,0,
1517,Trindon Holliday,3TM,28,,2,0,,,,,,0,1,1,0,0,,,,,,,
1518,,,,,,,,,,,,,,,,,,,,,,,
1519,Khaled Holmes,IND,24,c,5,2,,,,,,0,0,1,0,0,,,,,,,
1520,Duke Ihenacho,WAS,25,,3,0,,,,,,,,,,,,1,0,1,0,0,
1521,Chris Ivory,NYJ,26,RB,16,10,,,,,,0,2,1,0,0,,,,,,,
1522,Fred Jackson,BUF,33,RB,14,9,,,,,,0,5,4,0,0,,,,,,,
1523,Rashad Jennings,NYG,29,RB,11,9,,,,,,0,1,0,0,0,,1,0,1,0,0,
1524,Jerrel Jernigan,NYG,25,wr,2,1,,,,,,,,,,,,1,0,1,0,0,
1525,Jacoby Jones,BAL,30,,16,0,,,,,,0,4,2,0,0,,,,,,,
1526,James Jones,OAK,30,WR,16,10,,,,,,0,3,1,0,0,,,,,,,
1527,Akeem Jordan,WAS,29,,2,0,,,,,,,,,,,,1,0,1,0,0,
1528,Colin Kaepernick,SFO,27,QB,16,16,,,,,,0,8,3,-6,0,,,,,,,
1529,Travis Kelce,KAN,25,TE,16,11,,,,,,0,4,1,0,1,,,,,,,
1530,L.P. Ladouceur*,DAL,33,,16,0,,,,,,,,,,,,1,0,1,0,0,
1531,T.J. Lang,GNB,27,RG,16,16,,,,,,0,0,1,0,0,,,,,,,
1532,Spencer Lanning,CLE,26,P,16,0,,,,,,0,0,1,0,0,,,,,,,
1533,Andy Lee,SFO,32,P,16,0,,,,,,0,1,1,0,0,,,,,,,
1534,Robert Lester,CAR,26,,1,0,,,,,,,,,,,,1,0,1,0,0,
1535,Kory Lichtensteiger,WAS,29,C,16,16,,,,,,0,0,2,0,0,,,,,,,
1536,Ryan Lindley,2TM,25,,3,2,,,,,,0,2,2,0,0,,,,,,,
1537,Phil Loadholt,MIN,28,RT,11,11,,,,,,0,0,1,0,0,,,,,,,
1538,Jake Locker,TEN,26,qb,7,5,,,,,,0,3,2,-2,0,,,,,,,
1539,Kyle Love,CAR,28,,0,1,,,,,,,,,,,,1,0,1,,,
1540,Marshawn Lynch*,SEA,28,RB,16,14,,,,,,0,4,1,-1,0,,,,,,,
1541,EJ Manuel,BUF,24,qb,5,4,,,,,,0,1,1,0,0,,,,,,,
1542,Johnny Manziel,CLE,22,qb,5,2,,,,,,0,1,1,0,0,,,,,,,
1543,Ryan Mathews,SDG,27,rb,6,6,,,,,,0,1,1,0,0,,,,,,,
1544,Colt McCoy,WAS,28,qb,5,4,,,,,,0,6,2,-1,0,,,,,,,
1545,Jacobbi McDaniel,CLE,25,,1,0,0,0,0,0,1,,,,,,,,,,,,
1546,Steven Means,2TM,24,,2,0,,,,,,,,,,,,1,0,1,0,0,
1547,Zach Moore,NWE,24,de,8,1,,,,,,1,0,1,0,0,0.5,4,0,4,0,1,
1548,Santana Moss,WAS,35,,10,0,,,,,,0,0,1,5,0,,,,,,,
1549,,,,,,,,,,,,,,,,,,,,,,,
1550,Brandon Myers,TAM,29,te/wr,14,6,,,,,,0,0,1,0,0,,,,,,,
1551,Ryan Nassib,NYG,24,,4,0,,,,,,0,1,1,0,0,,,,,,,
1552,Brad Nortman,CAR,25,P,16,0,,,,,,0,1,1,0,0,,,,,,,
1553,Kyle Orton,BUF,32,QB,12,12,,,,,,0,3,1,0,0,,,,,,,
1554,Montell Owens,2TM,30,,6,0,,,,,,,,,,,,1,0,1,0,0,
1555,Solomon Patton,2TM,24,,13,0,,,,,,0,1,1,0,0,,,,,,,
1556,Adrian Phillips,SDG,22,,3,0,,,,,,,,,,,,1,0,1,0,0,
1557,Andrew Quarless,GNB,26,TE,16,11,,,,,,0,0,1,0,0,,,,,,,
1558,Caraun Reid,DET,23,,12,0,0,0,0,0,1,,,,,,,2,0,2,0,0,
1559,Mike Remmers,2TM,25,,5,5,,,,,,,,,,,,1,0,1,,,
1560,Chad Rinehart,SDG,29,LG,16,16,,,,,,0,0,1,0,0,,,,,,,
1561,Philip Rivers,SDG,33,QB,16,16,,,,,,0,8,5,-18,0,,,,,,,
1562,Travian Robertson,3TM,26,,2,0,,,,,,,,,,,,1,0,1,0,0,
1563,Courtney Roby,ATL,31,,4,0,,,,,,,,,,,,1,0,1,0,0,
1564,Ben Roethlisberger*,PIT,32,QB,16,16,,,,,,0,9,2,-41,0,,,,,,,
1565,Jon Ryan,SEA,33,P,16,0,,,,,,0,2,1,-15,0,,,,,,,
1566,Garrison Sanborn,BUF,29,,16,0,,,,,,,,,,,,2,0,2,0,0,
1567,Mark Sanchez,PHI,28,QB,9,8,,,,,,0,7,3,-31,0,,,,,,,
1568,Ace Sanders,JAX,23,,12,0,,,,,,0,2,1,0,0,,,,,,,
1569,Dane Sanzenbacher,CIN,26,wr,10,1,1,6,0,6,1,0,1,0,0,0,,,,,,,
1570,Tom Savage,HOU,24,,2,0,,,,,,0,2,1,-8,0,,,,,,,
1571,Matt Schaub,OAK,33,,11,0,,,,,,0,3,1,0,0,,,,,,,
1572,Ryan Schraeder,ATL,26,RT/te,13,10,,,,,,0,0,1,0,0,,,,,,,
1573,Derek Sherrod,GNB,25,rt,8,1,,,,,,0,0,1,0,0,,,,,,,
1574,Dion Sims,MIA,23,te/wr,14,2,,,,,,0,0,1,0,0,,,,,,,
1575,Rob Sims,DET,31,LG,16,16,,,,,,0,0,1,0,0,,,,,,,
1576,C.J. Spiller,BUF,27,rb,9,5,,,,,,0,3,1,0,0,,,,,,,
1577,Byron Stingily,TEN,26,rt/te,10,5,,,,,,0,0,1,0,0,,,,,,,
1578,Bryan Stork,NWE,24,C,13,11,,,,,,,,,,,,1,0,1,0,0,
1579,Zach Strief,NOR,31,RT,16,16,,,,,,0,0,1,0,0,,,,,,,
1580,,,,,,,,,,,,,,,,,,,,,,,
1581,Xavier Su'a-Filo,HOU,23,rg,13,1,,,,,,,,,,,,1,0,1,,,
1582,Marcus Thigpen,3TM,28,,9,0,,,,,,0,2,1,0,0,,,,,,,
1583,De'Anthony Thomas,KAN,21,wr,12,3,,,,,,0,0,1,0,0,,,,,,,
1584,Jared Veldheer,ARI,27,LT,16,16,,,,,,0,0,1,0,0,,,,,,,
1585,Bryan Walters,SEA,27,,13,0,,,,,,,,,,,,1,0,1,,,
1586,J.D. Walton,NYG,27,C,16,16,,,,,,0,0,1,0,0,,,,,,,
1587,Nate Washington,TEN,31,WR,16,11,,,,,,,,,,,,1,0,1,0,0,
1588,Earl Watford,ARI,24,,10,0,,,,,,0,0,1,0,0,,,,,,,
1589,Menelik Watson,OAK,26,RT/te,12,9,,,,,,0,0,1,0,0,,1,0,1,0,0,
1590,Scott Wells,STL,33,C,16,16,,,,,,0,4,1,-33,0,,1,0,1,0,0,
1591,James White,NWE,22,,3,0,,,,,,0,0,1,0,0,,,,,,,
1592,Charlie Whitehurst,TEN,32,qb,7,5,,,,,,0,3,2,0,0,,,,,,,
